Date,Time,Movement_X,Movement_Y,Location,Object,Action
2023-02-13,18:37:00,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:37:10,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:37:20,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:37:30,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:37:40,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:37:50,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:38:00,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:38:10,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:38:20,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:38:30,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:38:40,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:38:50,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:39:00,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:39:10,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:39:20,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:39:30,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:39:40,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:39:50,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:40:00,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:40:10,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:40:20,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:40:30,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:40:40,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:40:50,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:41:00,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:41:10,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:41:20,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:41:30,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:41:40,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:41:50,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:42:00,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:42:10,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:42:20,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:42:30,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:42:40,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:42:50,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:43:00,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:43:10,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:43:20,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:43:30,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:43:40,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:43:50,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:44:00,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:44:10,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:44:20,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:44:30,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:44:40,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:44:50,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:45:00,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:45:10,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:45:20,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:45:30,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:45:40,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:45:50,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:46:00,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:46:10,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:46:20,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:46:30,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:46:40,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:46:50,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:47:00,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:47:10,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:47:20,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:47:30,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:47:40,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:47:50,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:48:00,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:48:10,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:48:20,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:48:30,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:48:40,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:48:50,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:49:00,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:49:10,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:49:20,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:49:30,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:49:40,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:49:50,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:50:00,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:50:10,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:50:20,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:50:30,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:50:40,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:50:50,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:51:00,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:51:10,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:51:20,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:51:30,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:51:40,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:51:50,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:52:00,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:52:10,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:52:20,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:52:30,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:52:40,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:52:50,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:53:00,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:53:10,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:53:20,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:53:30,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:53:40,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:53:50,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:54:00,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:54:10,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:54:20,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:54:30,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:54:40,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:54:50,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:55:00,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:55:10,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:55:20,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:55:30,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:55:40,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:55:50,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:56:00,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:56:10,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:56:20,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:56:30,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:56:40,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:56:50,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:57:00,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:57:10,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:57:20,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:57:30,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:57:40,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:57:50,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:58:00,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:58:10,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:58:20,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:58:30,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:58:40,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:58:50,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:59:00,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:59:10,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:59:20,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:59:30,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:59:40,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,18:59:50,1,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,19:00:00,1,12,the Ville:Hobbs Cafe:cafe,,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:00:10,2,12,the Ville:Hobbs Cafe:cafe,,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:00:20,3,12,the Ville:Hobbs Cafe:cafe,,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:00:30,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:00:40,3,10,the Ville:Hobbs Cafe:cafe,furnace,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:00:50,3,9,the Ville:Hobbs Cafe:cafe,furnace,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:01:00,3,8,the Ville:Hobbs Cafe:cafe,furnace,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:01:10,3,7,the Ville:Hobbs Cafe:cafe,,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:01:20,4,7,the Ville:Hobbs Cafe:cafe,cooking area,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:01:30,5,7,the Ville:Hobbs Cafe:cafe,cooking area,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:01:40,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:01:50,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:02:00,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:02:10,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:02:20,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:02:30,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:02:40,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:02:50,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:03:00,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:03:10,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:03:20,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:03:30,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:03:40,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:03:50,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:04:00,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:04:10,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:04:20,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:04:30,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:04:40,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:04:50,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:05:00,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:05:10,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:05:20,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:05:30,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:05:40,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:05:50,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:06:00,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:06:10,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:06:20,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:06:30,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:06:40,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:06:50,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:07:00,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:07:10,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:07:20,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:07:30,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:07:40,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:07:50,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:08:00,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:08:10,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:08:20,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:08:30,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:08:40,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:08:50,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:09:00,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:09:10,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:09:20,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:09:30,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:09:40,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:09:50,6,7,the Ville:Hobbs Cafe:cafe,kitchen sink,closing the cafe and turning off the furnace (cleaning and wiping down the counter)
2023-02-13,19:10:00,7,7,the Ville:Hobbs Cafe:cafe,behind the cafe counter,closing the cafe and turning off the furnace (restocking the coffee beans and other supplies)
2023-02-13,19:10:10,7,6,the Ville:Isabella Rodriguez's apartment:main room,,closing the cafe and turning off the furnace (restocking the coffee beans and other supplies)
2023-02-13,19:10:20,7,5,the Ville:Isabella Rodriguez's apartment:main room,,closing the cafe and turning off the furnace (restocking the coffee beans and other supplies)
2023-02-13,19:10:30,7,4,the Ville:Isabella Rodriguez's apartment:main room,,closing the cafe and turning off the furnace (restocking the coffee beans and other supplies)
2023-02-13,19:10:40,7,3,the Ville:Isabella Rodriguez's apartment:main room,,closing the cafe and turning off the furnace (restocking the coffee beans and other supplies)
2023-02-13,19:10:50,7,2,the Ville:Isabella Rodriguez's apartment:main room,shelf,closing the cafe and turning off the furnace (restocking the coffee beans and other supplies)
2023-02-13,19:11:00,7,2,the Ville:Isabella Rodriguez's apartment:main room,shelf,closing the cafe and turning off the furnace (restocking the coffee beans and other supplies)
2023-02-13,19:11:10,7,2,the Ville:Isabella Rodriguez's apartment:main room,shelf,closing the cafe and turning off the furnace (restocking the coffee beans and other supplies)
2023-02-13,19:11:20,7,2,the Ville:Isabella Rodriguez's apartment:main room,shelf,closing the cafe and turning off the furnace (restocking the coffee beans and other supplies)
2023-02-13,19:11:30,7,2,the Ville:Isabella Rodriguez's apartment:main room,shelf,closing the cafe and turning off the furnace (restocking the coffee beans and other supplies)
2023-02-13,19:11:40,7,2,the Ville:Isabella Rodriguez's apartment:main room,shelf,closing the cafe and turning off the furnace (restocking the coffee beans and other supplies)
